"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"22300","153648002020004","67010497","",2001,53,5,35,2,1,,2000,9,28,,0,558,,,47.851505,-122.608406,197,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22302","153648002020004","67010497","",2001,53,5,35,4,2,,2001,10,30,,0,558,,,47.802319,-122.543747,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22303","153648002020004","67010497","",2001,53,5,35,5,1,,2000,9,14,,0,558,,,47.784542,-122.607368,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22306","153648002020004","67010497","",2001,53,5,35,8,1,,2000,9,20,,0,558,,,47.726208,-122.622917,295,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22307","153648002020004","67010497","",2001,53,5,35,9,2,,2001,10,30,,0,558,,,47.677879,-122.707924,197,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22308","153648002020004","67010497","",2001,53,5,35,10,1,,2000,9,25,,0,558,,,47.640373,-122.762093,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22310","153648002020004","67010497","",2001,53,5,35,12,1,,2000,9,29,,0,558,,,47.648712,-122.54792,197,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22312","153648002020004","67010497","",2001,53,5,35,14,2,,2001,10,30,,0,558,,,47.598984,-122.615967,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22314","153648002020004","67010497","",2001,53,5,35,18,1,,2000,9,29,,0,558,,,47.553982,-122.951546,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22315","153648002020004","67010497","",2001,53,5,35,19,1,,2000,9,21,,0,558,,,47.540932,-122.915985,591,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22317","153648002020004","67010497","",2001,53,5,35,21,1,,2000,9,26,,0,558,,,47.742325,-122.480408,689,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22319","153648002020004","67010497","",2001,53,5,35,23,2,,2001,10,30,,0,558,,,47.560654,-122.544586,98,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22320","153648002020004","67010497","",2001,53,5,35,24,1,,2000,9,22,,0,558,,,47.495102,-122.557632,295,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22322","153648002020004","67010497","",2001,53,5,35,26,1,,2000,9,28,,0,558,,,47.475372,-122.697639,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22324","153648002020004","67010497","",2001,53,5,35,28,1,,2000,9,27,,0,558,,,47.423153,-122.751808,295,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22326","153648002020004","67010497","",2001,53,5,35,30,2,,2001,10,30,,0,558,,,47.449265,-122.628746,394,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22327","153648002020004","67010497","",2001,53,5,35,31,1,,2000,9,26,,0,558,,,47.462597,-122.545685,295,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"32201","153648002020004","67010497","",2001,53,5,35,99799,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32008","153648002020004","67010497","",2001,53,5,35,99897,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32009","153648002020004","67010497","",2001,53,5,35,99898,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32010","153648002020004","67010497","",2001,53,5,35,99997,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32011","153648002020004","67010497","",2001,53,5,35,99998,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"22942","153648002020004","71010497","",2001,53,5,53,2,1,,2000,6,15,,0,558,,,47.018436,-122.297897,197,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22944","153648002020004","71010497","",2001,53,5,53,8,1,,2000,6,9,,0,558,,,47.362041,-122.598457,295,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22945","153648002020004","71010497","",2001,53,5,53,9,1,,2000,11,5,,0,558,,,47.365654,-122.77375,98,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22946","153648002020004","71010497","",2001,53,5,53,12,2,,2001,10,30,,0,558,,,47.294273,-122.396225,394,,,,," 242Af",5309,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22948","153648002020004","71010497","",2001,53,5,53,14,1,,2000,6,5,,0,558,,,47.274269,-122.735687,197,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22951","153648002020004","71010497","",2001,53,5,53,20,2,,2001,10,30,,0,558,,,47.347046,-122.61013,98,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22952","153648002020004","71010497","",2001,53,5,53,24,1,,2000,6,26,,0,558,,,46.865387,-122.173164,394,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22953","153648002020004","71010497","",2001,53,5,53,25,2,,2001,10,30,,0,558,,,47.153713,-122.235954,591,,,,," 242Ab",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22956","153648002020004","71010497","",2001,53,5,53,33,1,,2000,6,10,,0,558,,,47.151489,-121.962616,787,,,,," 242Ae",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22957","153648002020004","71010497","",2001,53,5,53,34,2,,2001,10,30,,0,558,,,47.148159,-122.014557,689,,,,," 242Ae",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22960","153648002020004","71010497","",2001,53,5,53,37,2,,2001,10,30,,0,558,,,47.214828,-122.157341,492,,,,," 242Ab",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22961","153648002020004","71010497","",2001,53,5,53,38,1,,2000,6,26,,0,558,,,47.153984,-122.594292,197,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22963","153648002020004","71010497","",2001,53,5,53,52,1,,2000,6,28,,0,558,,,46.929268,-122.451508,3543,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22964","153648002020004","71010497","",2001,53,5,53,53,1,,2000,7,6,,0,558,,,47.082882,-121.773163,2953,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22966","153648002020004","71010497","",2001,53,5,53,55,1,,2000,6,13,,0,558,,,46.907051,-122.265388,3150,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22968","153648002020004","71010497","",2001,53,5,53,57,1,,2000,6,1,,0,558,,,47.100937,-122.057617,984,,,,," 242Ae",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22969","153648002020004","71010497","",2001,53,5,53,58,1,,2000,5,31,,0,558,,,47.096771,-122.09539,689,,,,," 242Ae",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22971","153648002020004","71010497","",2001,53,5,53,60,2,,2000,6,6,,0,558,,,47.111214,-122.258179,591,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22972","153648002020004","71010497","",2001,53,5,53,61,2,,2001,10,30,,0,558,,,47.114544,-122.304001,492,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22975","153648002020004","71010497","",2001,53,5,53,64,1,,2000,6,27,,0,558,,,47.095654,-122.633743,197,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22976","153648002020004","71010497","",2001,53,5,53,76,1,,2000,6,12,,0,558,,,47.0676,-121.944557,1969,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22978","153648002020004","71010497","",2001,53,5,53,78,1,,2000,6,7,,0,558,,,47.245335,-122.209412,1181,,,,," 242Ab",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22979","153648002020004","71010497","",2001,53,5,53,79,2,,2001,10,30,,0,558,,,47.042049,-122.170387,591,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22982","153648002020004","71010497","",2001,53,5,53,82,1,,2000,6,12,,0,558,,,47.078434,-122.42234,492,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22983","153648002020004","71010497","",2001,53,5,53,83,1,,2000,6,26,,0,558,,,47.043156,-122.447067,394,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22984","153648002020004","71010497","",2001,53,5,53,85,2,,2001,10,30,,0,558,,,47.054825,-122.598183,295,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22986","153648002020004","71010497","",2001,53,5,53,98,1,,2000,6,12,,0,558,,,47.134518,-121.836998,2067,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22988","153648002020004","71010497","",2001,53,5,53,100,1,,2000,7,20,,0,558,,,47.00288,-122.202065,689,,,,," 242Ab",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22989","153648002020004","71010497","",2001,53,5,53,101,1,,2000,6,6,,0,558,,,46.985661,-122.257614,689,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22991","153648002020004","71010497","",2001,53,5,53,103,1,,2000,6,1,,0,558,,,47.000938,-122.387901,394,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22992","153648002020004","71010497","",2001,53,5,53,104,2,,2001,10,30,,0,558,,,46.987598,-122.478455,394,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22995","153648002020004","71010497","",2001,53,5,53,119,1,,2000,10,17,,0,558,,,47.120384,-121.968994,1772,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22996","153648002020004","71010497","",2001,53,5,53,120,1,,2000,6,6,,0,558,,,46.932327,-122.175117,1772,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"22997","153648002020004","71010497","",2001,53,5,53,121,2,,2001,10,30,,0,558,,,46.952885,-122.264008,591,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23000","153648002020004","71010497","",2001,53,5,53,124,1,,2000,7,5,,0,558,,,46.961208,-122.493179,394,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23001","153648002020004","71010497","",2001,53,5,53,125,2,,2001,10,30,,0,558,,,46.97427,-122.531784,394,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23003","153648002020004","71010497","",2001,53,5,53,136,1,,2000,6,19,,0,558,,,46.922604,-122.450119,1772,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23004","153648002020004","71010497","",2001,53,5,53,137,1,,2000,6,9,,0,558,,,46.938442,-122.100662,2854,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23006","153648002020004","71010497","",2001,53,5,53,139,1,,2000,6,9,,0,558,,,47.12344,-121.867599,787,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23008","153648002020004","71010497","",2001,53,5,53,141,1,,2000,6,24,,0,558,,,46.928154,-122.411789,591,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23009","153648002020004","71010497","",2001,53,5,53,142,2,,2000,7,5,,0,558,,,46.887054,-122.04567,492,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23011","153648002020004","71010497","",2001,53,5,53,152,1,,2000,6,14,,0,558,,,46.870106,-122.033165,2559,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23013","153648002020004","71010497","",2001,53,5,53,154,1,,2000,6,28,,0,558,,,47.178715,-122.098167,1378,,,,," 242Ab",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23014","153648002020004","71010497","",2001,53,5,53,155,2,,2001,10,30,,0,558,,,46.841496,-122.259842,787,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23016","153648002020004","71010497","",2001,53,5,53,157,1,,2000,6,28,,0,558,,,46.870232,-122.395126,591,,,,," 242Ag",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23018","153648002020004","71010497","",2001,53,5,53,166,1,,2000,9,20,,0,558,,,46.793163,-122.116501,2362,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23020","153648002020004","71010497","",2001,53,5,53,168,2,,2001,10,30,,0,558,,,46.833714,-122.232895,1378,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23021","153648002020004","71010497","",2001,53,5,53,176,1,,2000,6,7,,0,558,,,46.749004,-122.019272,2067,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23022","153648002020004","71010497","",2001,53,5,53,177,1,,2000,9,25,,0,558,,,46.77594,-122.11927,1575,,,,,"M242Ba",5308,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23024","153648002020004","71010497","",2001,53,5,53,179,2,,2000,6,6,,0,558,,,47.247883,-122.563736,98,,,,," 242Ag",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23026","153648002020004","71010497","",2001,53,5,53,181,2,,2001,10,30,,0,558,,,47.232044,-122.421509,98,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23028","153648002020004","71010497","",2001,53,5,53,183,2,,2001,10,30,,0,558,,,47.015652,-122.445129,197,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23030","153648002020004","71010497","",2001,53,5,53,186,2,,2001,10,30,,0,558,,,47.19899,-122.477066,295,,,,," 242Ag",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23032","153648002020004","71010497","",2001,53,5,53,188,2,,2001,10,30,,0,558,,,47.157597,-122.540405,197,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23033","153648002020004","71010497","",2001,53,5,53,189,2,,2001,10,30,,0,558,,,47.155659,-122.476242,295,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23035","153648002020004","71010497","",2001,53,5,53,191,2,,2001,10,30,,0,558,,,47.133438,-122.327621,66,,,,," 242Ag",5310,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23037","153648002020004","71010497","",2001,53,5,53,211,1,,2000,6,29,,0,558,,,47.363716,-122.592636,3412,,,,," 242Af",5306,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"32203","153648002020004","71010497","",2001,53,5,53,99799,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32012","153648002020004","71010497","",2001,53,5,53,99896,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32013","153648002020004","71010497","",2001,53,5,53,99897,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32014","153648002020004","71010497","",2001,53,5,53,99898,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32015","153648002020004","71010497","",2001,53,5,53,99899,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32016","153648002020004","71010497","",2001,53,5,53,99997,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32017","153648002020004","71010497","",2001,53,5,53,99998,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32018","153648002020004","71010497","",2001,53,5,53,99999,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"23147","153648002020004","72010497","",2001,53,5,55,1,2,,2000,8,10,,0,558,,,48.685661,-122.866844,98,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23149","153648002020004","72010497","",2001,53,5,55,3,2,,2000,8,10,,0,558,,,48.630939,-122.950737,295,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23151","153648002020004","72010497","",2001,53,5,55,6,1,,2000,8,8,,0,558,,,48.610386,-122.784073,98,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23152","153648002020004","72010497","",2001,53,5,55,7,2,,2000,8,9,,0,558,,,48.592049,-122.871567,1280,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23153","153648002020004","72010497","",2001,53,5,55,8,2,,2001,10,25,,0,558,,,48.630939,-123.103806,98,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23155","153648002020004","72010497","",2001,53,5,55,10,1,,2000,8,9,,0,558,,,48.583717,-123.016571,197,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23156","153648002020004","72010497","",2001,53,5,55,11,2,,2001,10,25,,0,558,,,48.541214,-122.964066,0,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23158","153648002020004","72010497","",2001,53,5,55,13,1,,2000,8,16,,0,558,,,48.502605,-122.829071,98,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23159","153648002020004","72010497","",2001,53,5,55,14,1,,2000,8,9,,0,558,,,48.51149,-122.88517,197,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23162","153648002020004","72010497","",2001,53,5,55,18,2,,2001,10,25,,0,558,,,48.439548,-122.872124,197,,,,," 242Ac",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"32205","153648002020004","72010497","",2001,53,5,55,99799,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32019","153648002020004","72010497","",2001,53,5,55,99897,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32020","153648002020004","72010497","",2001,53,5,55,99899,2,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32021","153648002020004","72010497","",2001,53,5,55,99996,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32022","153648002020004","72010497","",2001,53,5,55,99997,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32023","153648002020004","72010497","",2001,53,5,55,99998,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"32024","153648002020004","72010497","",2001,53,5,55,99999,1,,2001,1,1,,0,558,,,,,,,,,,"",,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,2,1,,"",0,,"","",,,,,,,,
"23179","153648002020004","73010497","",2001,53,5,57,1,1,,2000,9,13,,0,558,,,48.61401,-121.655701,3642,,,,,"M242Da",5301,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23181","153648002020004","73010497","",2001,53,5,57,4,1,,2001,12,1,,0,558,,,48.618725,-121.878761,2657,,,,,"M242Db",5301,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23182","153648002020004","73010497","",2001,53,5,57,5,1,,2000,7,31,,0,558,,,48.62817,-121.970985,1673,,,,,"M242Db",5301,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23184","153648002020004","73010497","",2001,53,5,57,7,2,,2000,7,20,,0,558,,,48.612896,-122.055153,886,,,,,"M242Da",5301,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23187","153648002020004","73010497","",2001,53,5,57,10,2,,2001,10,31,,0,558,,,48.602055,-122.299332,295,,,,," 242Ae",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23188","153648002020004","73010497","",2001,53,5,57,11,1,,2000,7,19,,0,558,,,48.587612,-122.37738,984,,,,," 242Ae",5302,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
"23189","153648002020004","73010497","",2001,53,5,57,12,1,,2000,7,27,,0,558,,,48.357883,-122.014854,197,,,,,"M242Da",5301,.1,,,"",2012-12-13,"20004","",2015-07-17,"489998","",,,1,4,,"",0,,"","",,,,,,,,
